2-[N-[1-(2-hydroxyphenyl)ethylideneamino]-C-methylcarbonimidoyl]phenol	N-[1-(2-hydroxyphenyl)ethylideneamino]-2-phenoxyacetamide	1	EVEXUZ
pyridine-4-carboxamide	1,3-dimethyl-7H-purine-2,6-dione	1	EVEYAH
4-[1-(4-hydroxyphenyl)cyclohexyl]phenol	1-benzyl-2-phenylbenzimidazole	1	EVEZOV
N,N-dimethylaniline	5,9,13-trimethyl-14-oxotetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylic acid	1	EVODIC
pyridine-3-carboxylic acid	benzene-1,2,3-triol	1	EVOJIK
phenylmethanamine	9-[4-(9-hydroxyfluoren-9-yl)phenyl]fluoren-9-ol	1	EVUGIL
4-methylpentan-2-ol	3-(3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid	1	EVUYID
3-(3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid	5-methyloxolan-2-one	1	EVUZEA
3-(3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid	1-(4-methylphenyl)ethanone	1	EVUZOK
3-(3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid	2-methylpentan-1-ol	1	EWABUZ
3,3-dimethylbutan-1-ol	3-(3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)butanoic acid	1	EWACAG
5-methylbenzene-1,3-diol	benzene-1,2,4,5-tetracarbonitrile	1	EWAMUL
1,3,5,7-tetrazatricyclo[3.3.1.13,7]decane	5-methylbenzene-1,3-diol	1	EWANEW
5-methylbenzene-1,3-diol	pyrimidin-2-amine	1	EWANIA
4,6-dimethylpyrimidin-2-amine	5-methylbenzene-1,3-diol	1	EWANOG
N,N-dimethylpyridin-4-amine	5-methylbenzene-1,3-diol	1	EWAPAU01
acridine	5-methylbenzene-1,3-diol	1	EWAPOI
5-methylbenzene-1,3-diol	pyridine-3-carboxamide	1	EWAQAV
pyridine-4-carboxamide	5-methylbenzene-1,3-diol	1	EWAQID
5-methylbenzene-1,3-diol	pyrazine	1	EWAQUP
5-methylbenzene-1,3-diol	quinoxaline	1	EWARAW
5-methylbenzene-1,3-diol	phenazine	1	EWARIE
5-methylbenzene-1,3-diol	1,10-phenanthroline	1	EWAROK
2-pyridin-2-ylpyridine	2-amino-4-nitrobenzoic acid	1	EWEVOS
dipyridin-2-ylmethanone	2-amino-4-nitrobenzoic acid	1	EWEVUY
2,6-di(propan-2-yl)phenol	4-pyridin-4-ylpyridine	1	EWIJUR
2,6-di(propan-2-yl)phenol	phenazine	1	EWIKAY
benzene-1,2,4,5-tetracarbonitrile	coronene	1	EWIKOM
1,2,4,5-tetrafluoro-3,6-diiodobenzene	c1ccc(nc1)c1cc(ccn1)c1cc2ccccc2c2ccccc12	1	EWOXEV
1,2,4,5-tetrafluoro-3,6-diiodobenzene	4-phenyl-2-pyridin-2-ylpyridine	1	EWOXIZ
1,2,4,5-tetrafluoro-3,6-diiodobenzene	4-naphthalen-2-yl-2-pyridin-2-ylpyridine	1	EWOXUL
naphthalene	3,6-dioxocyclohexa-1,4-diene-1,2,4,5-tetracarbonitrile	1	EWUTEX
1,4-dimethoxybenzene	3,6-dioxocyclohexa-1,4-diene-1,2,4,5-tetracarbonitrile	1	EWUTOH
1H-benzimidazol-2-amine	methyl 2-aminobenzimidazole-1-carbodithioate	1	EWUYOL
4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	4-hydroxybenzoic acid	1	EXAMUM
4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	2,4-dihydroxybenzoic acid	1	EXANAT
4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	3,4-dichlorobenzoic acid	1	EXANEX
4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	hexa-2,4-dienoic acid	1	EXANIB
4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	1-hydroxynaphthalene-2-carboxylic acid	1	EXANUN
4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	benzamide	1	EXAPAV
pyridine-2-carboxamide	4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	1	EXAPEZ
4-hydroxybenzamide	4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	1	EXAPID
3-hydroxynaphthalene-2-carboxylic acid	4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	1	EXAPUP
2-[3-(trifluoromethyl)anilino]pyridine-3-carboxylic acid	pyridine-3-carboxamide	1	EXAQEA
pyridine-3-carboxamide	2-(3-chloro-2-methylanilino)benzoic acid	1	EXAQIE
2-(2,3-dimethylanilino)benzoic acid	pyridine-3-carboxamide	1	EXAQOK
2,7-bis(3-hydroxy-3,3-diphenylprop-1-ynyl)fluoren-9-one	1-pyridin-3-ylethanone	1	EXASEB
2,6-dibromo-4-[(3,5-dibromo-4-hydroxyphenyl)methyl]phenol	1,3,5,7-tetrazatricyclo[3.3.1.13,7]decane	1	EXEJOH
1,3,5,7-tetrazatricyclo[3.3.1.13,7]decane	2,6-dibromo-4-[2-(3,5-dibromo-4-hydroxyphenyl)propan-2-yl]phenol	1	EXEJUN
3-phenylprop-2-enoic acid	4-chloro-6-methylpyrimidin-2-amine	1	EXEYIQ
4-chloro-6-methylpyrimidin-2-amine	benzoic acid	1	EXEYOW
4-nitrobenzoic acid	4-chloro-6-methylpyrimidin-2-amine	1	EXEYUC
4-chloro-6-methylpyrimidin-2-amine	2-chlorobenzoic acid	1	EXEZEN
4-chloro-6-methylpyrimidin-2-amine	2-methylbenzoic acid	1	EXEZIR
3-methylbenzoic acid	4-chloro-6-methylpyrimidin-2-amine	1	EXEZOX
3-nitrobenzoic acid	4-chloro-6-methylpyrimidin-2-amine	1	EXEZUD
4-chlorobenzoic acid	4-chloro-6-methylpyrimidin-2-amine	1	EXIBAP
4-methoxybenzoic acid	4-chloro-6-methylpyrimidin-2-amine	1	EXIBET
4,6-dimethylpyrimidin-2-amine	2-chlorobenzoic acid	1	EXIBIX
4,6-dimethylpyrimidin-2-amine	2-methylbenzoic acid	1	EXIBOD
4,6-dimethylpyrimidin-2-amine	3-methylbenzoic acid	1	EXIBUJ
3-nitrobenzoic acid	4,6-dimethylpyrimidin-2-amine	1	EXICAQ
4-chlorobenzoic acid	4,6-dimethylpyrimidin-2-amine	1	EXICEU
4,6-dimethylpyrimidin-2-amine	4-nitrobenzoic acid	1	EXICIY
1,2,4,5-tetrafluoro-3,6-diiodobenzene	3,13-diazatricyclo[7.4.0.02,7]trideca-1(9),2(7),3,5,10,12-hexaen-8-one	1	EXIFAT
1,2,4,5-tetrafluoro-3,6-diiodobenzene	1,10-phenanthroline-5,6-dione	1	EXIFEX
1,2,4,5-tetrafluoro-3,6-diiodobenzene	2-(4,6-dimethylpyrimidin-2-yl)-4,6-dimethylpyrimidine	1	EXIFIB
3,5-dimethyl-1H-pyrazole	2-hydroxy-5-phenyldiazenylbenzoic acid	1	EXIZUH
diphenylphosphorylbenzene	naphthalene-1-carboxylic acid	1	EXUKAJ
spiro[1,3-dihydroperimidine-2,9'-fluorene]	fluoren-9-one	1	EXUQEU
pentanedioic acid	1,3,7-trimethylpurine-2,6-dione	1	EXUQUJ
anisole	spiro[17-oxa-3-azapentacyclo[10.4.1.01,12.02,10.04,9]heptadeca-4,6,8-triene-11,1'-cyclohexane]-2,10-diol	1	EYASUT
4-methoxybenzoic acid	4-(2-pyridin-4-ylethenyl)pyridine	1	EYEGIA
4-ethoxybenzoic acid	4-(2-pyridin-4-ylethenyl)pyridine	1	EYEGOG
4-propoxybenzoic acid	4-(2-pyridin-4-ylethenyl)pyridine	1	EYEGUM
4-butoxybenzoic acid	4-(2-pyridin-4-ylethenyl)pyridine	1	EYEHAT
1,3-thiazol-2-amine	6-methylimidazo[2,1-b][1,3]thiazole	1	EYIXUF
2,4-ditert-butylphenol	N-cyclohexylcyclohexanamine	1	EYOJOR
1,1,1,3,3,3-hexafluoropropan-2-ol	piperazine	1	EYOLIO
piperazine	1,1,1-trifluoro-2-(trifluoromethyl)pent-4-en-2-ol	1	EYOLOU
1,4-diazabicyclo[2.2.2]octane	1,1,1-trifluoro-2-(trifluoromethyl)pentan-2-ol	1	EYOMAH
pyridine-3-carboxamide	1-(2,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one	1	EYUGAI
N-(5,7-dimethyl-1,8-naphthyridin-2-yl)pyrrolidine-2-carboxamide	1-(5-tert-butyl-1H-imidazol-2-yl)-3-phenylurea	1	EYUJEO
3,4-dimethyldioxetane	4-azaniumylbutanoate	1	EYULUG
pyridine-4-carboxamide	1-(2,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one	1	EZAQED
2,3,4,5,6-pentafluorophenol	phenazine	1	EZEDAP
2-hydroxybenzoic acid	OC(CN1C=NC=N1)(CN1C=NC=N1)c1ccc(F)cc1F	1	EZEGIA
5,7-dihydroxy-3-(4-hydroxyphenyl)chromen-4-one	4-pyridin-4-ylpyridine	1	EZEJOK
pyrazine	1,3-dibromo-5,5-dimethylimidazolidine-2,4-dione	1	EZIBOG
methyl pyridine-4-carboxylate	1,3-dibromo-5-(2-methylpropyl)imidazolidine-2,4-dione	1	EZICEX
4-aminobenzoic acid	8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine	1	EZIDOH
8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine	2,6-difluorobenzoic acid	1	EZIDUN
8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine	3,5-difluorobenzoic acid	1	EZIFAV
benzoic acid	8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine	1	EZIFID
5,11,17,23-tetratert-butylpentacyclo[19.3.1.13,7.19,13.115,19]octacosa-1(24),3,5,7(28),9,11,13(27),15(26),16,18,21(25),22-dodecaene-25,26,27,28-tetrol	1,3,5-trifluorobenzene	1	EZUMER
2,3,5,6-tetramethylcyclohexa-2,5-diene-1,4-dione	2,3,5,6-tetramethylbenzene-1,4-diol	1	FADCES
benzene-1,4-diol	2,3,5,6-tetramethylcyclohexa-2,5-diene-1,4-dione	1	FADCIW
pyridine-4-carbohydrazide	propanedioic acid	1	FADGEY
pyridine-4-carbohydrazide	pentanedioic acid	1	FADGOI
pyridine-4-carbohydrazide	hexanedioic acid	1	FADGUO
pyridine-4-carbohydrazide	heptanedioic acid	1	FADHAV
pyridine-4-carbohydrazide	4-hydroxybenzoic acid	1	FADHEZ
pyridine-4-carbohydrazide	2,4-dihydroxybenzoic acid	1	FADHID
3-hydroxybenzoic acid	N-(butan-2-ylideneamino)pyridine-4-carboxamide	1	FADHOJ
3-hydroxybenzoic acid	N-(propan-2-ylideneamino)pyridine-4-carboxamide	1	FADHUP
tetracyclo[14.2.2.24,7.210,13]tetracosa-1,3,5,7,9,11,13,15,17,19,21,23-dodecaene	ethene-1,1,2,2-tetracarbonitrile	1	FADXUD
tricyclo[8.2.2.24,7]hexadeca-1(13),4,6,10(14),11,15-hexaene	ethene-1,1,2,2-tetracarbonitrile	1	FADYAK
11-[4-(dimethylamino)phenyl]-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one	butyl acetate	1	FAFGOI
benzene-1,4-diol	N-[2-(7-methoxynaphthalen-1-yl)ethyl]acetamide	1	FAFGOL
2-oxopropanoic acid	N-[2-(7-methoxynaphthalen-1-yl)ethyl]acetamide	1	FAFGUR
N-[2-(7-methoxynaphthalen-1-yl)ethyl]acetamide	oxalic acid	1	FAFHEC
1,3,5-triazine-2,4,6-tricarbonitrile	2-(1,3-dithiol-2-ylidene)-1,3-dithiole	1	FAFSEL
2,6-dimethoxybenzoic acid	2-(2,6-dimethoxyphenyl)chromen-4-one	1	FAFSIO
3,5-dinitrobenzoic acid	1-hydroxy-3-methyl-4-nitropyridin-1-ium	1	FAFTAH
2,4,6-trinitrophenol	1-hydroxy-3-methyl-4-nitropyridin-1-ium	1	FAFTEL
4-methylpyridine	2,11,20,26,34,36,37-heptazaoctacyclo[25.6.1.13,10.112,19.121,25.04,9.013,18.028,33]heptatriaconta-1,3,5,7,9,11,13,15,17,19(36),21,23,25(35),27(34),28,30,32-heptadecaene	1	FAFTUD
cyclohexa-2,5-diene-1,4-dione	4-[2-(4-hydroxyphenyl)propan-2-yl]phenol	1	FAGDOI
4-[1,1,1,3,3,3-hexafluoro-2-(4-hydroxyphenyl)propan-2-yl]phenol	cyclohexa-2,5-diene-1,4-dione	1	FAGDUO
cyclohexa-2,5-diene-1,4-dione	4-[(4-hydroxyphenyl)methyl]phenol	1	FAGFAW
2-(5,6-dihydro-[1,3]dithiolo[4,5-b][1,4]dithiin-2-ylidene)-5,6-dihydro-[1,3]dithiolo[4,5-b][1,4]dithiine	2-[4-(dicyanomethylidene)cyclohexa-2,5-dien-1-ylidene]propanedinitrile	1	FAHLEF01
2-methyl-1-oxidopyridin-1-ium	2,8,14,20-tetraethyl-5,11,17,23-tetramethylpentacyclo[19.3.1.13,7.19,13.115,19]octacosa-1(25),3(28),4,6,9(27),10,12,15,17,19(26),21,23-dodecaene-4,6,10,12,16,18,22,24-octol	1	FAJZUO
1,2,4,5-tetrafluoro-3,6-diiodobenzene	4-[2-[4-[2-(4-cyanophenyl)ethenyl]phenyl]ethenyl]benzonitrile	1	FAKFII
1,4-dibromo-2,3,5,6-tetrafluorobenzene	4-[2-[4-[2-(4-cyanophenyl)ethenyl]phenyl]ethenyl]benzonitrile	1	FAKFOO
hexanedioic acid	4-hydroxy-2-methyl-N-(5-methyl-1,3-thiazol-2-yl)-1,1-dioxo-1lambda6,2-benzothiazine-3-carboxamide	1	FAKJOS
4-hydroxy-2-methyl-N-(5-methyl-1,3-thiazol-2-yl)-1,1-dioxo-1lambda6,2-benzothiazine-3-carboxamide	terephthalic acid	1	FAKJUY
acridine	2-phenylacetic acid	1	FAKKOU
1,3,7-trimethylpurine-2,6-dione	2-phenylacetic acid	1	FAKKUA
pyridine-3-carboxamide	2-phenylacetic acid	1	FAKLAH
pyridine-4-carboxamide	2-phenylacetic acid	1	FAKLEL
2-(6-chloro-9H-carbazol-2-yl)propanoic acid	4-pyridin-4-ylpyridine	1	FAKQUF
2,3-dibenzoyloxybutanedioic acid	2-methylcyclohexan-1-ol	1	FALQEP
2,3-dibenzoyloxybutanedioic acid	2-ethylcyclohexan-1-ol	1	FALQOZ
2,3-dibenzoyloxybutanedioic acid	pentan-2-ol	1	FALQUF
2,3-dibenzoyloxybutanedioic acid	1-methylcyclohexan-1-ol	1	FALRAM
4-methylpentan-2-ol	2,3-dibenzoyloxybutanedioic acid	1	FALRIU
2,3-dibenzoyloxybutanedioic acid	4-methylcyclohexan-1-ol	1	FALROA
cyclopentanone	4-amino-N-(4-methylpyrimidin-2-yl)benzenesulfonamide	1	FALTAP
9,12,32,35-tetraoxaheptacyclo[41.3.1.120,24.03,8.013,18.026,31.036,41]octatetraconta-1(47),3,5,7,13,15,17,20(48),21,23,26,28,30,36,38,40,43,45-octadecaene-47,48-diol	1-phenylpropan-2-amine	1	FANJAG
1,4,6,7,8,9-hexachlorodibenzo-p-dioxin-2,3-dione	2,3,7,8-tetramethoxythianthrene	1	FAPHEJ
2-[3-(trifluoromethyl)anilino]benzoic acid	2-chloro-4-nitrobenzoic acid	1	FAQWUS
2-[3-(trifluoromethyl)anilino]benzoic acid	2-ethoxybenzamide	1	FAQXAZ
2,8,10,16-tetrazatetracyclo[7.7.0.02,7.011,16]hexadeca-1(9),3,5,7,10,12,14-heptaene	2,4,7-trinitrofluoren-9-one	1	FARMAM
1,2,4,5-tetrafluoro-3,6-diiodobenzene	pyrene	1	FARNOD
4,6-dichloro-N-(4,6-dichloro-1,3,5-triazin-2-yl)-1,3,5-triazin-2-amine	2,4,6-trichloro-1,3,5-triazine	1	FARQAR
3-methylphenol	N,N,N',N'-tetracyclohexylbut-2-enediamide	1	FARXOL
4-methylphenol	N,N,N',N'-tetra(propan-2-yl)but-2-enediamide	1	FARXUR
3-nitrobenzoic acid	2-imidazol-1-yl-1-phenylethanone	1	FASJUG
1-[(2-nitrophenyl)iminomethyl]naphthalen-2-ol	2-nitroaniline	1	FASLUH
4-amino-N-(4-methylpyrimidin-2-yl)benzenesulfonamide	oxalic acid	1	FASSOK
pyridine-4-carboxylic acid	Cc1ccc(cc1)N=C1C=C(N(c2ccc(C)cc2)C1(C)O)c1ccncc1	1	FATLAQ
3-nitrobenzoic acid	1-(imidazol-1-ylmethyl)imidazole	1	FAVFIT
4-pyridin-4-ylpyridine	4-[[4-[bis(4-hydroxyphenyl)methyl]phenyl]-(4-hydroxyphenyl)methyl]phenol	1	FAWXUX
diphenylphosphorylbenzene	diphenylmethanol	1	FAXRAX
NC1=C(C#N)C(c2ccc(Cl)c(Cl)c2)C2=C(NN=C2O1)c1ccc(OCc2ccc(F)cc2)cc1	1-butoxybutane	1	FAYJAT
4-amino-2-hydroxybenzoic acid	benzo[b][1]benzazepine-11-carboxamide	1	FAYXOV
4-(10,13-dimethyl-3,7,12-trioxo-1,2,4,5,6,8,9,11,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl)pentanoic acid	1-methoxy-4-methylsulfinylbenzene	1	FAZBOY
4-(10,13-dimethyl-3,7,12-trioxo-1,2,4,5,6,8,9,11,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl)pentanoic acid	1-bromo-4-methylsulfinylbenzene	1	FAZBUE
4-(10,13-dimethyl-3,7,12-trioxo-1,2,4,5,6,8,9,11,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl)pentanoic acid	methylsulfinylbenzene	1	FAZCAL
N-[2-[(1,3-dimethylimidazolidin-2-ylidene)amino]phenyl]-1,3-dimethylimidazolidin-2-imine	benzoic acid	1	FEBCAR
N-[2-[(1,3-dimethylimidazolidin-2-ylidene)amino]phenyl]-1,3-dimethylimidazolidin-2-imine	phenol	1	FEBCOF
2-nitrobenzoic acid	urea	1	FEBSEN
2-aminobenzoic acid	pyridine-3-carboxamide	1	FEBSIR
4-nitrobenzoic acid	pyridine-3-carboxamide	1	FECFEB
4-fluorobenzoic acid	pyridine-3-carboxamide	1	FECFIF
pyridine-4-carboxamide	3-methoxybenzoic acid	1	FECFOL
3-nitrobenzoic acid	urea	1	FECFUR
3-fluorobenzoic acid	benzamide	1	FECGEC
3-methylbenzoic acid	pyridine-3-carboxamide	1	FECGOM
2-fluorobenzoic acid	4-pyridin-4-ylpyridine	1	FECGUS
2-nitrobenzoic acid	benzamide	1	FECHAZ
1H-pyridin-2-one	3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid	1	FEDFUS
pyridine-4-carboxamide	3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid	1	FEDGIH
pyridine-2-carboxamide	3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid	1	FEDHAA
3-methoxy-1H-pyridin-2-one	3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid	1	FEDHEE
6-methyl-1H-pyridin-2-one	3-(butylamino)-4-phenoxy-5-sulfamoylbenzoic acid	1	FEDHOO
1-(1H-pyrazol-5-yl)cyclohexan-1-ol	1-(1H-pyrazol-5-yl)cyclohexan-1-ol	1	FEFMEL
4-(10,13-dimethyl-3,7,12-trioxo-1,2,4,5,6,8,9,11,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl)pentanoic acid	1-methyl-4-methylsulfinylbenzene	1	FEFPUC
3,7-dimethyl-1-(5-oxohexyl)purine-2,6-dione	4-chloro-2-(furan-2-ylmethylamino)-5-sulfamoylbenzoic acid	1	FEFYAS
CC(C)C1CC(C)(O)OC2=C1C(=O)Oc1ccccc21	4-hydroxychromen-2-one	1	FEGPOW
tetrabromomethane	1,4-diazabicyclo[2.2.2]octane	1	FEGYAR01
tetrabromomethane	1-azabicyclo[2.2.2]octane	1	FEGYEV
methylsulfinylmethylbenzene	2-[(2-azaniumyl-4-methylpentanoyl)amino]propanoate	1	FEHPAK
2-methyl-1-methylsulfinylpropane	2-[(2-azaniumyl-4-methylpentanoyl)amino]propanoate	1	FEHPEO
2,3,5,6-tetrachlorocyclohexa-2,5-diene-1,4-dione	2-[2-(1,3-dithiol-2-ylidene)-1,3-dithiol-4-yl]-1H-imidazole	1	FEHREQ
5-chloro-1H-pyridin-2-one	benzene-1,2,4,5-tetracarboxylic acid	1	FEHWEV
ethene-1,1,2,2-tetracarbonitrile	2,3-diazabicyclo[2.2.2]oct-2-ene	1	FEJDUT
tetrabromomethane	2,3-diazabicyclo[2.2.2]oct-2-ene	1	FEJFAB
COC(=O)C1=C(c2ccccc2)C(O)(c2ccccc2)C(=C1O)C(=O)OC	piperazine	1	FEKQOC
2-methoxycyclohepta-2,4,6-trien-1-one	[5-[hydroxy(diphenyl)methyl]-2,2-dimethyl-1,3-dioxolan-4-yl]-diphenylmethanol	1	FEMMAM
1-morpholin-4-yl-2-phenylethane-1,2-dione	[3-[hydroxy(diphenyl)methyl]-1,4-dioxaspiro[4.5]decan-2-yl]-diphenylmethanol	1	FEMMEQ
2,5-dihydroxybenzoic acid	2-ethoxybenzamide	1	FENQEX
3,4-dihydroxybenzoic acid	2-ethoxybenzamide	1	FENRIC
4-methylpyridine	1,1,2,2-tetraphenylethane-1,2-diol	1	FEPCAF
5-fluoro-1H-pyrimidine-2,4-dione	phenazine	1	FEPKES
5-fluoro-1H-pyrimidine-2,4-dione	4-(2-pyridin-4-ylethenyl)pyridine	1	FEPKIW
2-(4-aminophenyl)sulfonylguanidine	1,10-phenanthroline	1	FEPPUO
2-[4-(dicyanomethylidene)cyclohexa-2,5-dien-1-ylidene]propanedinitrile	2-thiophen-2-yl-5-(5-thiophen-2-ylthiophen-2-yl)thiophene	1	FEPYUU01
N-(3-hydroxyiminobutan-2-ylidene)hydroxylamine	2,3-dimethylquinoxaline	1	FEQPOJ
12,13-bis(methylsulfanyl)-11,14-dithiatetracyclo[7.6.1.05,16.010,15]hexadeca-1,3,5(16),6,8,10(15),12-heptaene	2-[4-(dicyanomethylidene)cyclohexa-2,5-dien-1-ylidene]propanedinitrile	1	FEQQOH
12,13-bis(methylsulfanyl)-11,14-dithiatetracyclo[7.6.1.05,16.010,15]hexadeca-1,3,5(16),6,8,10(15),12-heptaene	2-[2,5-dibromo-4-(dicyanomethylidene)cyclohexa-2,5-dien-1-ylidene]propanedinitrile	1	FEQQUN
1,2,4,5-tetrafluoro-3,6-diiodobenzene	bis[4-(dimethylamino)phenyl]methanone	1	FEQVON
1,3,5,7-tetrazatricyclo[3.3.1.13,7]decane	methyl 3,5-dihydroxybenzoate	1	FEQXEF
1,3,5,7-tetrazatricyclo[3.3.1.13,7]decane	4-hydroxybenzoic acid	1	FEQXIJ
2-bromo-4-[3-(3-bromo-4-hydroxyphenyl)-1-adamantyl]phenol	4-(2-pyridin-4-ylethenyl)pyridine	1	FERPOJ
2-phenyl-5,6,8,8a-tetrahydro-[1,3]oxazolo[2,3-c][1,4]oxazin-3-one	[3-[hydroxy(diphenyl)methyl]-1,4-dioxaspiro[4.5]decan-2-yl]-diphenylmethanol	1	FERQAV
2-bromo-4-[3-(3-bromo-4-hydroxyphenyl)-1-adamantyl]phenol	4-pyridin-4-ylpyridine	1	FERQAW
2-chloro-4-[3-(3-chloro-4-hydroxyphenyl)-1-adamantyl]phenol	4-pyridin-4-ylpyridine	1	FERQOK
4-[3-(4-hydroxyphenyl)-1-adamantyl]phenol	4-pyridin-4-ylpyridine	1	FERRAX
4-(2-pyridin-4-ylethenyl)pyridine	2,4,6-trihydroxybenzaldehyde	1	FERYAD
4-(2-pyridin-4-ylethenyl)pyridine	1-(2,4,6-trihydroxyphenyl)ethanone	1	FERYEH
4-(2-pyridin-4-ylethenyl)pyridine	1-(2,4,6-trihydroxyphenyl)propan-1-one	1	FERYIL
1-(2,4,6-trihydroxyphenyl)butan-1-one	4-(2-pyridin-4-ylethenyl)pyridine	1	FERYOR
1-(2,4,6-trihydroxyphenyl)pentan-1-one	4-(2-pyridin-4-ylethenyl)pyridine	1	FERYUX
1-(2,4,6-trihydroxyphenyl)hexan-1-one	4-(2-pyridin-4-ylethenyl)pyridine	1	FERZAE
4-(2-pyridin-4-ylethenyl)pyridine	1-(2,4,6-trihydroxyphenyl)heptan-1-one	1	FERZEI
4-(2-pyridin-4-ylethenyl)pyridine	phenyl-(2,4,6-trihydroxyphenyl)methanone	1	FERZIM
urea	phenol	1	FESRAW
1,2,3,4,5,6,7,8-octafluoronaphthalene	c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61	1	FETXOU
4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide	benzene-1,2,4,5-tetracarboxylic acid	1	FEVKUO
C1CCCCOCCOCCOCCOCCOCCOCCC1	N-[(3,5-dimethylphenyl)methyl]-3,5-dimethylaniline	1	FEVZEN
2-(6-methoxynaphthalen-2-yl)propanoic acid	pyrrolidin-1-ium-2-carboxylate	1	FEVZUD
[1-[2-[hydroxy(diphenyl)methyl]naphthalen-1-yl]naphthalen-2-yl]-diphenylmethanol	benzaldehyde	1	FEWPED
5-chloro-1H-pyridin-2-one	2-(2-carboxyphenyl)benzoic acid	1	FEWSEG
5-methyl-1H-pyridin-2-one	OC(=O)c1ccccc1c1ccccc1C(O)=O	1	FEWSIK
decanedioic acid	6-methoxy-1,3-benzothiazol-2-amine	1	FEXHOH
4-aminobenzoic acid	1-pyridin-4-ylethanone	1	FEXSEJ
1,2,3,4,5,6-hexafluorobenzene	N-(3-ethynylphenyl)-3-fluorobenzamide	1	FEYSAG
3-bromo-N-(3-ethynylphenyl)benzamide	1,2,3,4,5,6-hexafluorobenzene	1	FEYSEK
1,2,3,4,5,6-hexafluorobenzene	3-chloro-N-(3-ethynylphenyl)benzamide	1	FEYSIO
1,2,3,4,5,6-hexafluorobenzene	N-(3-ethynylphenyl)-3-(trifluoromethyl)benzamide	1	FEYSOU
N-(3-ethynylphenyl)-2-fluorobenzamide	1,2,3,4,5,6-hexafluorobenzene	1	FEYSUA
1,2,3,4,5,6-hexafluorobenzene	4-chloro-N-(3-ethynylphenyl)benzamide	1	FEYTAH
4-bromo-N-(3-ethynylphenyl)benzamide	1,2,3,4,5,6-hexafluorobenzene	1	FEYTEL
N-(3-ethynylphenyl)-4-(trifluoromethyl)benzamide	1,2,3,4,5,6-hexafluorobenzene	1	FEYTIP
N-(3-ethynylphenyl)benzamide	1,2,3,4,5,6-hexafluorobenzene	1	FEYTOV
2-(5,6-dimethoxy-1,2,3,4-tetrahydronaphthalen-1-yl)-4,5-dihydro-1H-imidazole	2,3-dibenzoyloxybutanedioic acid	1	FEZPAB
4-methyl-1,3-benzothiazol-2-amine	octanedioic acid	1	FICBEA
4-methyl-1,3-benzothiazol-2-amine	hexanedioic acid	1	FICBIE
